Beautificator,Zone_From,Time_From,Zone_To,Time_To,Profit,Action
6,10,30,10,33,10,Bring-to-Hotspot
6,10,34,10,37,10,Bring-to-Hotspot
6,10,38,10,41,10,Bring-to-Hotspot
6,10,41,10,44,10,Bring-to-Hotspot
6,10,44,10,47,10,Bring-to-Hotspot
6,10,48,10,51,10,Bring-to-Hotspot
6,10,51,10,54,10,Bring-to-Hotspot
6,10,54,10,57,10,Bring-to-Hotspot
6,10,59,10,62,10,Bring-to-Hotspot
6,10,63,10,66,10,Bring-to-Hotspot
6,10,66,10,69,10,Bring-to-Hotspot
6,10,69,10,72,10,Bring-to-Hotspot
6,11,1,11,4,10,Bring-to-Hotspot
6,11,6,11,9,10,Bring-to-Hotspot
6,11,9,11,12,10,Bring-to-Hotspot
6,11,12,11,15,10,Bring-to-Hotspot
6,11,15,11,18,10,Bring-to-Hotspot
6,11,18,11,21,10,Bring-to-Hotspot
6,11,22,11,25,10,Bring-to-Hotspot
6,11,25,11,28,10,Bring-to-Hotspot
6,11,28,10,29,-5,Move to zone 10
7,6,56,6,57,5,Beautification
7,6,60,6,61,5,Beautification
7,12,43,12,44,5,Beautification
7,12,53,12,54,5,Beautification
7,13,3,13,4,5,Beautification
7,13,4,13,5,5,Beautification
7,13,20,13,21,5,Beautification
7,6,57,6,60,10,Bring-to-Hotspot
7,6,63,6,66,10,Bring-to-Hotspot
7,6,66,6,69,10,Bring-to-Hotspot
7,6,69,6,72,10,Bring-to-Hotspot
7,12,34,12,37,10,Bring-to-Hotspot
7,12,37,12,40,10,Bring-to-Hotspot
7,12,40,12,43,10,Bring-to-Hotspot
7,12,44,12,47,10,Bring-to-Hotspot
7,12,47,12,50,10,Bring-to-Hotspot
7,12,50,12,53,10,Bring-to-Hotspot
7,13,10,13,13,10,Bring-to-Hotspot
7,13,14,13,17,10,Bring-to-Hotspot
7,13,17,13,20,10,Bring-to-Hotspot
7,13,21,13,24,10,Bring-to-Hotspot
7,13,25,13,28,10,Bring-to-Hotspot
7,13,30,13,33,10,Bring-to-Hotspot
7,12,54,6,56,-10,Move to zone 6
7,13,33,12,34,-5,Move to zone 12
7,6,61,6,62,0,Wait
7,6,62,6,63,0,Wait
7,13,0,13,1,0,Wait
7,13,1,13,2,0,Wait
7,13,2,13,3,0,Wait
7,13,5,13,6,0,Wait
7,13,6,13,7,0,Wait
7,13,7,13,8,0,Wait
7,13,8,13,9,0,Wait
7,13,9,13,10,0,Wait
7,13,13,13,14,0,Wait
7,13,24,13,25,0,Wait
7,13,28,13,29,0,Wait
7,13,29,13,30,0,Wait
8,15,2,15,3,5,Beautification
8,15,18,15,19,5,Beautification
8,15,37,15,38,5,Beautification
8,15,39,15,40,5,Beautification
8,16,65,16,66,5,Beautification
8,15,3,15,6,10,Bring-to-Hotspot
8,15,7,15,10,10,Bring-to-Hotspot
8,15,14,15,17,10,Bring-to-Hotspot
8,15,21,15,24,10,Bring-to-Hotspot
8,15,24,15,27,10,Bring-to-Hotspot
8,15,46,15,49,10,Bring-to-Hotspot
8,15,53,15,56,10,Bring-to-Hotspot
8,16,57,16,60,10,Bring-to-Hotspot
8,16,62,16,65,10,Bring-to-Hotspot
8,16,66,16,69,10,Bring-to-Hotspot
8,16,69,16,72,10,Bring-to-Hotspot
8,15,56,16,57,-5,Move to zone 16
8,15,0,15,1,0,Wait
8,15,1,15,2,0,Wait
8,15,6,15,7,0,Wait
8,15,10,15,11,0,Wait
8,15,11,15,12,0,Wait
8,15,12,15,13,0,Wait
8,15,13,15,14,0,Wait
8,15,17,15,18,0,Wait
8,15,19,15,20,0,Wait
8,15,20,15,21,0,Wait
8,15,27,15,28,0,Wait
8,15,28,15,29,0,Wait
8,15,29,15,30,0,Wait
8,15,30,15,31,0,Wait
8,15,31,15,32,0,Wait
8,15,32,15,33,0,Wait
8,15,33,15,34,0,Wait
8,15,34,15,35,0,Wait
8,15,35,15,36,0,Wait
8,15,36,15,37,0,Wait
8,15,38,15,39,0,Wait
8,15,40,15,41,0,Wait
8,15,41,15,42,0,Wait
8,15,42,15,43,0,Wait
8,15,43,15,44,0,Wait
8,15,44,15,45,0,Wait
8,15,45,15,46,0,Wait
8,15,49,15,50,0,Wait
8,15,50,15,51,0,Wait
8,15,51,15,52,0,Wait
8,15,52,15,53,0,Wait
8,16,60,16,61,0,Wait
8,16,61,16,62,0,Wait
